feature,importance
??1type_info@@ueaa@xz,0.00012070302497024267
deferwindowpos,0.00011959073481512247
messageboxa,0.00011919958257596511
e_cblp,0.00011900635643862265
loadcursora,0.00011892830145757059
rmshutdown,0.0001178172429233764
_o_free,0.00011736451301103671
checkdlgbutton,0.00011714762587824084
enablemenuitem,0.00011614967055623799
getkeystate,0.00011534592795761064
cotaskmemalloc,0.0001152646202732041
ntunmapviewofsection,0.00011380545014913604
oledlg.dll,0.00011364465192273377
queryservicestatus,0.00011234106748040103
virtualquery,0.00011217935007382038
readprocessmemory,0.00011202086006506841
getprivateprofilestringa,0.00011190725456948168
/19,0.00011171275389390037
heaprealloc,0.00011127165476775405
getstringtypea,0.00011115970134911928
setprocessshutdownparameters,0.00011054372885418134
cryptreleasecontext,0.00011043268913421271
writeprivateprofilestringa,0.00010981192763701842
fopen,0.00010959981248714053
getconsolewindow,0.00010951846231522911
getprivateprofileinta,0.00010929138913442642
createpipe,0.00010843349097577361
safearraycreate,0.00010827479284479706
enumdependentservicesa,0.00010768401351842642
globalalloc,0.0001075230691431387
enumsystemlocalesa,0.00010657221891824603
createeventa,0.00010655296307189193
setlasterror,0.0001055007945441169
registertypelib,0.00010497012503815337
getmenu,0.000104155113963368
.bss,0.00010336289003043807
getstockobject,0.0001033249862513755
_wcslwr,0.00010290573111617913
couninitialize,0.00010270290657323431
getforegroundwindow,0.00010181873406536244
screentoclient,0.00010163282694451486
e_crlc,0.00010159205103751921
api-ms-win-core-processthreads-l1-1-1.dll,0.00010106461690784231
PointerToSymbolTable,0.0001007004706142694
internetreadfile,0.0001002252481446062
crypthashdata,0.00010017411471163949
createpopupmenu,0.00010011880698368926
setfiletime,9.943135666693213e-05
sendarp,9.928119570381828e-05
loadmenua,9.892528601308334e-05
netapi32.dll,9.831841455179711e-05
openthread,9.784599833928428e-05
connect,9.758936088520822e-05
getmodulefilenamea,9.627977055052802e-05
getfileinformationbyhandle,9.537472382082031e-05
translatemessage,9.525362532403439e-05
loadicona,9.5253234877812e-05
interlockedcompareexchange,9.361147827087306e-05
wsacleanup,9.336860617910038e-05
closesocket,9.319254403447354e-05
getfocus,9.255427411792326e-05
?releasetarget@controlblock@details@platform@@aeaaxxz,9.192700521742552e-05
getcurrentdirectorya,9.053070400322596e-05
dispatchmessagea,9.05284722290964e-05
alphablend,9.039112137746092e-05
getsysteminfo,9.007230803184167e-05
api-ms-win-core-io-l1-1-0.dll,8.830575702729522e-05
api-ms-win-core-sysinfo-l1-2-0.dll,8.799532805227268e-05
equaldomainsid,8.781661885928408e-05
mapwindowpoints,8.772589624735269e-05
rmgetlist,8.729838159480689e-05
ntsetinformationfile,8.716201000334997e-05
ntdll.dll,8.696644847333569e-05
?eventsourceadd@details@platform@@ya?aveventregistrationtoken@foundation@windows@@peapeaxpeaueventlock@12@pe$aavdelegate@2@@z,8.65440219253987e-05
_register_thread_local_exe_atexit_callback,8.577978807498966e-05
createmenu,8.561920938750195e-05
_vsnprintf,8.557319393440116e-05
getdrivetypea,8.537245260532077e-05
api-ms-win-core-winrt-error-l1-1-0.dll,8.47977796602755e-05
??3@yaxpax@z,8.422826649094877e-05
stringfromguid2,8.421379174889385e-05
isdebuggerpresent,8.41095281128728e-05
fillrect,8.268115960419185e-05
??0failureexception@platform@@qe$aaa@xz,8.231897956287948e-05
.edata,8.212729267252255e-05
uxtheme.dll,8.211307648373084e-05
openmutexa,8.209673185964798e-05
virtualalloc,8.19050898668505e-05
strcpy_s,8.153032873606695e-05
globalunlock,8.150616774724627e-05
openthreadtoken,8.087721645659251e-05
rpcrt4.dll,8.080908047802094e-05
openprocesstoken,7.963422017685367e-05
systemparametersinfoa,7.897179766129478e-05
allocconsole,7.886797059707153e-05
heapsize,7.870283380254451e-05
getasynckeystate,7.778553544328943e-05
getexitcodethread,7.759409284237638e-05
comparefiletime,7.728354046556255e-05
getdesktopwindow,7.684251252894061e-05
shgetmalloc,7.632174472103932e-05
addvectoredexceptionhandler,7.612313853744186e-05
formatmessagea,7.584400276895141e-05
gettimezoneinformation,7.428156327370009e-05
_ismbblead,7.423326872018932e-05
getdateformata,7.400297408735888e-05
wcscpy,7.346421807992944e-05
initializeacl,7.27366389071487e-05
filetimetosystemtime,7.224395253137964e-05
unlockfile,7.187113547499787e-05
setrect,7.142484625854817e-05
getsecuritydescriptorowner,7.050450867435864e-05
createsolidbrush,7.038064430052813e-05
.mpress1,7.005309982852961e-05
sethandlecount,6.967566370536425e-05
deleteservice,6.941857110006141e-05
ntadjustprivilegestoken,6.921886116674292e-05
rasapi32.dll,6.884739462567837e-05
registerwindowmessagea,6.881471972498798e-05
cryptgethashparam,6.877494893231101e-05
getsystemtime,6.869053782322399e-05
msgwaitformultipleobjects,6.843159967960476e-05
shgetfolderpathandsubdirw,6.825134731843442e-05
eventwrite,6.810863027386709e-05
wintrust.dll,6.806231345253473e-05
uuidcreate,6.796787069630993e-05
createremotethread,6.760966790741923e-05
__p__commode,6.759989900395379e-05
starttracew,6.754848279359652e-05
setmenu,6.704083984698656e-05
releasemutex,6.699313053443926e-05
_stricmp,6.612981355582564e-05
rtlgetversion,6.538189863247173e-05
dbghelp.dll,6.491727089514566e-05
signalobjectandwait,6.476815323722312e-05
fgetws,6.446869348400615e-05
e_cparhdr,6.411473066647907e-05
getnamedsecurityinfow,6.319587813560722e-05
checktokenmembership,6.297624052587491e-05
muldiv,6.283126924192697e-05
?getcmdarguments@details@platform@@yapeapea_wpeah@z,6.264455216551025e-05
deleteobject,6.244082371613461e-05
wcscat_s,6.208726092369041e-05
getfiletime,6.200432365561186e-05
send,6.13892225958136e-05
getlocaltime,6.136600149099093e-05
setthreadexecutionstate,6.056835279505431e-05
getsavefilenamea,6.0397074123071536e-05
cryptdecrypt,6.023768332069656e-05
imagelist_replaceicon,5.995417470551845e-05
stringfromclsid,5.9631630194431855e-05
ntmapviewofsection,5.930119700404897e-05
htons,5.8960817892585484e-05
chartooema,5.843118469803814e-05
strncat_s,5.809931554355073e-05
ws2_32.dll,5.7722376516852155e-05
internetopena,5.752154567530906e-05
gettempfilenamea,5.725720210627809e-05
initializesrwlock,5.718468426074413e-05
offsetrect,5.710670514584314e-05
SizeOfHeapCommit,5.704918350931283e-05
TLS_Size,5.69904195040684e-05
readfile,5.665420323386859e-05
freeresource,5.5812767650693094e-05
getnativesysteminfo,5.575996760045152e-05
MinorImageVersion,5.573663084629878e-05
_allmul,5.5327175660162e-05
eventwritetransfer,5.487507919612092e-05
swscanf,5.467921607278773e-05
_o___stdio_common_vswprintf,5.4465708567183756e-05
e_lfarlc,5.444769812693615e-05
api-ms-win-core-memory-l1-1-0.dll,5.435977636026933e-05
loadtypelib,5.432514189834387e-05
cocreateguid,5.424222337183172e-05
bind,5.3935586178481423e-05
selectpalette,5.358105075767502e-05
page,5.347392296148246e-05
interlockedpopentryslist,5.319170731366561e-05
debugbreak,5.3057241324182355e-05
_commode,5.292675032604713e-05
/63,5.279835904756205e-05
destroymenu,5.276795387226531e-05
unregistertraceguids,5.250746126783714e-05
setevent,5.245815973859557e-05
eventregister,5.221627465688659e-05
_o__get_initial_wide_environment,5.215174773122385e-05
strchr,5.206690621121221e-05
api-ms-win-crt-heap-l1-1-0.dll,5.1999260893463335e-05
oleaut32.dll,5.1956763770815367e-05
SizeOfHeapReserve,5.192768063473886e-05
printf,5.11166737755335e-05
switchtothread,5.054992944147265e-05
sysfreestring,4.9874857750998325e-05
wcsrchr,4.9735567519921185e-05
bcryptdestroykey,4.970146287511556e-05
ntqueryinformationfile,4.942099178380301e-05
getacp,4.9404262508386275e-05
querydepthslist,4.9129618885317075e-05
getclassnamea,4.8824566232180954e-05
wcsspn,4.874208463207918e-05
BOUND_IMPORT_VA,4.874083224295847e-05
sysstringbytelen,4.866412482960443e-05
initializesecuritydescriptor,4.86551516790166e-05
cryptdestroyhash,4.850112897407754e-05
getdlgctrlid,4.8265220011722544e-05
strncmp,4.807425342560042e-05
process32first,4.792954143769104e-05
strtointa,4.771273570527152e-05
/124,4.764960425104098e-05
_o___std_exception_copy,4.744120784751587e-05
lstrcpyna,4.701467986614706e-05
setwaitabletimer,4.654268077618278e-05
getsyscolorbrush,4.6269180930717396e-05
createcompatibledc,4.5051696195266814e-05
setthreadpriority,4.467401799223245e-05
cosetproxyblanket,4.425141309903049e-05
createfontindirecta,4.4176585503919225e-05
enumchildwindows,4.395286800540042e-05
gettimeformata,4.3394966257259696e-05
setfocus,4.3305883861931276e-05
fwrite,4.302633865302509e-05
regopenkeya,4.302356640856308e-05
fclose,4.293429518648537e-05
heapdestroy,4.2545636631060505e-05
deletecriticalsection,4.248356664022423e-05
data,4.242620497100011e-05
geterrorinfo,4.232655252820106e-05
setactivewindow,4.214935087209608e-05
netdfsenum,4.179577361688349e-05
eventsetinformation,4.152416272752691e-05
tryentercriticalsection,4.050168005925975e-05
recv,4.024069337888547e-05
flushinstructioncache,3.93524752699379e-05
heapvalidate,3.932078404104834e-05
getactivewindow,3.901193846256557e-05
e_maxalloc,3.83521204947403e-05
isdbcsleadbyte,3.8351129866997025e-05
api-ms-win-core-string-l1-1-0.dll,3.8089544106072515e-05
cryptduplicatekey,3.718554748946457e-05
?__abi_winrtraiseoperationcanceledexception@@yaxxz,3.7074192538776905e-05
api-ms-win-core-winrt-error-l1-1-1.dll,3.6937342512849994e-05
msvbvm60.dll,3.667014185865761e-05
getuserdefaultuilanguage,3.663071808415859e-05
.crt,3.656998901916483e-05
windowscomparestringordinal,3.642822950571428e-05
memcpy_s,3.6418501683705e-05
sysreallocstringlen,3.640599571093477e-05
strcmpiw,3.639071569713678e-05
.newit,3.636546888557311e-05
shfileoperationa,3.626485736486691e-05
msi.dll,3.6167458292455256e-05
almostro,3.605683789780507e-05
cryptbinarytostringa,3.589674417148471e-05
ntopenprocesstoken,3.588063078049104e-05
rtlfreeunicodestring,3.5796522410166396e-05
_wcsdup,3.5763472407542585e-05
etweventunregister,3.574985691235094e-05
.codes,3.56679741578218e-05
ndrservercall2,3.5512977138903294e-05
getthreadpriority,3.5459557946979377e-05
wcsncmp,3.5313099642914585e-05
resolvedelayloadedapi,3.528347775438585e-05
htonl,3.512767975449616e-05
getfiletype,3.493126549346868e-05
select,3.4861451186695444e-05
freesid,3.473748870146716e-05
api-ms-win-eventing-provider-l1-1-0.dll,3.4619452643484694e-05
setcapture,3.4416708119892297e-05
cryptstringtobinarya,3.4394620022527016e-05
EXPORT_Size,3.436044187413811e-05
getthreadtimes,3.431948936984859e-05
getwindowtexta,3.4172318609937564e-05
calloc,3.3561001218545744e-05
bcryptgetproperty,3.3421449387835894e-05
netutils.dll,3.337231763243027e-05
rtlunwind,3.30690807637457e-05
crypt32.dll,3.3064049237961555e-05
pagelk,3.2996776892660955e-05
setconsolemode,3.2696483987917635e-05
resetevent,3.262092500112374e-05
